Cell Line,Inhibitor,Stimulus,Timepoint,4EBP1_pS65,4EBP1_pT37_pT46,ACC_pS79,AKT_pS473,AKT_pT308,AMPK_pT172,BAD_pS112,c-Met_pY1235,c-Raf_pS338,CHK1_pS345,CHK2_pT68,EGFR_pY1068,EGFR_pY1173,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,GSK3-alpha-beta_pS9,HER2_pY1248,HER3_pY1298,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NDRG1_pT346,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PEA15_pS116,PKC-alpha_pS657,PKC-delta_pS664,PKC-pan-betaII_pS660,PRAS40_pT246,Rb_pS807_S811,Rictor_pT1135,S6_pS235_S236,S6_pS240_S244,Src_pY416,Src_pY527,STAT3_pY705,YAP_pS127,YB-1_PS102
UACC812,PD173074,PBS,120,2.968337408,4.16152766,1.141870939,2.429128802,2.315197789,4.553085797,0.786946564,0.675339965,1.103612574,0.726048597,0.639605028,10.94727413,1.490544336,1.275912459,3.524413622,2.029953765,10.59629621,1.95826908,0.400237294,0.495469961,1.177108471,1.285741354,0.829660482,1.487034893,0.521569305,1.176028293,1.026493424,1.521978342,0.404271414,2.646674912,1.561393913,0.212261141,0.764078657,1.75870129,4.935677263,4.975433911,1.597085657,3.438007544,3.128875817,2.142843633,4.062236016,0.325464276,2.566385483,0.82990106
UACC812,GSK690693_GSK1120212,Insulin,120,2.558776325,4.31079085,1.274572526,10.77123907,7.578465177,4.127082969,0.591275606,0.669089529,1.280286718,0.72631074,0.619527814,14.88608212,1.57904502,1.247894394,3.160382836,1.78640186,16.79410517,2.294126765,0.397778425,0.082061215,0.977807641,1.084879211,0.658815415,1.43772632,0.565308763,1.097783027,0.982590221,0.912599577,0.382818167,3.064487029,1.632229204,0.197962336,0.784237116,1.860866176,4.366473987,4.601763512,1.358425413,1.359421501,1.829477538,2.587958212,5.903342012,0.318167268,2.297690742,0.763741501
UACC812,GSK690693_GSK1120212,PBS,120,2.617590005,3.884357676,1.20444517,8.500582683,5.89735112,4.113037989,0.723118604,0.687852315,1.189531753,0.837856397,0.722933884,12.38021787,1.419947761,1.245858245,2.671676692,1.691551213,13.02954304,1.969533484,0.437760813,0.103003373,1.38827303,0.995223545,0.752921146,1.214836198,0.566217647,1.206876938,1.074700926,0.932838159,0.328429985,2.532551751,2.770212344,0.211347015,0.875317385,1.596016413,4.105072152,3.73859883,1.178703118,1.058879557,1.497130191,2.35932888,4.106052435,0.367059325,2.350055458,0.757901901
UACC812,DMSO,HGF,120,2.513947881,3.396143584,1.275901054,1.964447493,1.883096625,3.977370464,0.804704787,0.715457907,1.262178822,0.83506693,0.725300786,7.943777866,1.426013815,1.237302604,3.20141387,1.807773325,9.359433646,1.690283519,0.435933415,0.786731721,2.063023422,1.232392188,0.898021869,1.725546444,0.52204184,1.225681573,1.121188118,1.607132248,0.332353901,2.302105261,2.527949095,0.20844912,0.874319831,1.80291677,4.499832033,3.756411268,1.567918544,3.36299021,2.710859146,1.929570752,3.584909806,0.375421095,2.216169544,0.910490739
UACC812,DMSO,Serum,120,4.026888576,6.371920865,1.112248602,3.620094305,2.134113457,7.647223386,0.74789417,0.640686987,1.148052888,0.717402225,0.602841133,15.60190614,1.287816499,1.08350103,5.711119903,2.442818306,15.7881045,2.420752242,0.351041199,0.571551994,1.007737609,1.536479615,0.881231277,1.965692976,0.428612842,1.052649576,0.873229472,2.733012675,0.392783517,3.913968697,1.290204455,0.188041078,0.731951513,2.487913167,7.926067262,10.21288657,2.438063686,9.882730623,4.427166103,2.984133539,8.778635645,0.310715275,2.649181323,0.803496774
UACC812,DMSO,Insulin,120,2.71851853,3.882582287,1.201558032,2.414594861,2.151945818,3.448900311,0.830863623,0.711410763,1.227573057,0.885209266,0.736113094,7.243042911,1.326328404,1.211414539,3.253118854,1.926495751,8.627095655,1.807213384,0.438374666,0.812699759,2.169214287,1.271750186,0.922918072,1.672790758,0.575491972,1.251240412,1.157162131,1.588479873,0.346159254,2.3170416,2.788473849,0.210988078,0.584995009,1.71697648,4.361024755,4.252208911,1.494219286,3.387274699,3.227236182,1.775263999,3.85521728,0.320414715,2.311854131,0.854385448
UACC812,DMSO,PBS,120,3.132320932,5.00956007,1.298264366,2.468676704,2.142363238,5.231900359,0.827105394,0.730231041,1.163660075,0.772777371,0.615550993,11.21169792,1.346569871,1.197144033,3.491048254,2.034942811,10.54403133,2.104231395,0.339364444,0.597496031,1.33644305,1.391024691,0.884561896,1.478318517,0.567728962,1.178966863,1.094966757,1.815352302,0.385496703,3.027732095,1.673889883,0.206265807,0.73789618,1.868501988,5.365027343,5.845332496,1.791948343,4.555366075,3.173144271,2.321345255,4.632069569,0.340011546,2.628012487,0.848431591
UACC812,PD173074,HGF,240,2.871562261,4.263447648,0.935868261,1.302201048,1.438526203,6.288290814,0.768912741,0.66875475,1.157254804,0.827142031,0.68326255,16.54701964,1.466568238,1.275878134,3.453625016,1.996175933,15.62770001,1.861233252,0.395476508,0.374943328,1.057542486,1.416826052,0.684500401,1.437648573,0.523691521,1.140996521,1.010771113,1.60678314,0.39232047,2.750503303,1.812877907,0.209433272,0.797957837,2.127735697,5.209039261,4.705139575,1.881859124,4.960276929,3.047828651,2.718317275,4.876844073,0.31969513,2.436411173,0.934066765
UACC812,PD173074,Serum,240,3.399295268,5.215865053,0.734163417,1.776490241,1.343054963,5.257871061,0.70915386,0.584381731,0.759304055,0.84557267,0.586425025,24.09026611,1.551820599,1.211891908,3.885087528,2.34798035,20.75200177,2.118592944,0.329050353,0.302917473,0.867482565,1.565248553,0.797635561,1.650920641,0.591948793,1.000814741,1.026477158,2.066104358,0.353139452,2.93452058,6.344830876,0.195547114,0.73018435,1.812438281,5.356133465,5.460251822,1.815747408,6.775515738,5.910324228,3.113068599,5.534795998,0.318258258,2.419603542,0.896287839
UACC812,GSK690693_GSK1120212,HGF,240,3.030509722,3.782499998,1.04969055,10.42413374,7.118095181,6.220493458,0.604655901,0.623944241,1.311188448,0.799658788,0.708800253,16.22885569,1.64065679,1.301114543,2.741272248,1.708028759,17.61765327,2.333471814,0.411552805,0.086143874,1.036695911,1.019184576,0.598207592,1.105593823,0.534648881,0.979409117,1.074684551,1.019563629,0.326865091,3.03786357,1.674932929,0.230794273,0.761068655,1.695104186,4.522381991,3.801768107,1.340341269,1.696295472,1.755251238,3.100766103,4.447762697,0.365012512,2.214389164,0.743808632
UACC812,GSK690693_GSK1120212,Serum,240,2.911251251,3.831844661,0.723704491,9.374681019,6.241384506,5.541035921,0.672233384,0.649414827,1.276826656,0.753540946,0.682209789,18.7664385,1.869427361,1.27015557,2.738918933,1.712208999,15.55655179,2.12616109,0.440458292,0.126764708,1.486561841,1.227411793,0.735248121,1.29814758,0.47050876,0.988252233,1.01706289,1.59292627,0.340164213,2.79065185,2.010587372,0.217236952,0.741937677,1.64513047,4.271412326,3.320684089,1.559744054,3.374709069,2.736753033,3.296449359,3.642304651,0.375414039,1.934488558,0.771162028
UACC812,PD173074,Insulin,240,2.901401544,3.767335849,1.031274793,1.379803832,1.420766405,5.295614697,0.717551708,0.720080517,1.094677471,0.821843247,0.729742656,5.025497133,1.428186043,1.28625707,2.90137834,1.76683921,7.134523341,1.842406514,0.320574475,0.34540485,1.153320445,1.252941063,0.766427306,1.471281119,0.473920601,1.10855676,0.949853623,1.536824622,0.36204287,2.478156767,2.290026459,0.215963427,0.885021052,1.848022105,4.51651373,3.760620829,1.808151715,3.147911014,2.927280536,1.488007194,4.491097417,0.30675415,2.213812897,0.893033638
UACC812,PD173074,PBS,240,3.167812816,4.573728475,0.985945699,1.379880605,1.361900564,6.192614308,0.682634882,0.726539344,1.156170202,0.763993757,0.6590483,10.42228919,1.549243118,1.290362747,3.543885668,2.051587431,11.22492383,2.173118941,0.342484094,0.319065857,0.828449261,1.421551636,0.686337227,1.615649444,0.536918468,1.031412589,0.932762923,1.70867308,0.400793299,3.189958186,1.843899163,0.216684614,0.744156215,2.100863898,4.87350708,5.056595398,2.240134213,3.976258683,3.181289688,2.307732598,5.203927959,0.303966647,2.58397718,0.869213486
UACC812,GSK690693_GSK1120212,Insulin,240,2.90870898,5.400695836,0.996520046,9.687407152,9.382089099,6.613808402,0.531457807,0.751109388,1.223550926,0.720262173,0.678311196,12.81171114,1.552377859,1.943177517,2.811381024,1.59133791,12.99724095,2.132788482,0.334252507,0.096479646,0.833836807,0.913987307,0.543409122,0.963489787,0.568584478,1.015938535,0.979020546,0.947166918,0.368678171,2.93699706,2.18463856,0.208775738,0.71897719,1.731570113,4.644756389,4.239872986,1.339272641,1.711336035,1.716860352,2.300611034,5.856420127,0.270885308,2.294835844,0.670700662
UACC812,GSK690693_GSK1120212,PBS,240,2.636247056,4.064414817,1.035230584,7.763087846,6.730276791,5.647163717,0.615467411,0.717219696,1.270944226,0.863357782,0.681901472,14.29731714,1.549072416,1.297511286,2.367963653,1.690898717,14.36017322,2.11241294,0.42140173,0.102045992,1.326668576,1.059535511,0.665910464,1.175036278,0.580120935,1.106251998,1.100372102,1.030963372,0.380649338,2.466945529,2.416373527,0.21978813,0.786874285,1.646366039,3.941012526,3.39293134,1.243841281,1.630638698,1.946751837,2.620351625,4.253304294,0.365421055,2.140587556,0.798543914
UACC812,DMSO,HGF,240,3.039543101,4.613273404,1.12104357,1.532241682,1.28964494,5.397238144,0.737960906,0.67370218,1.143415718,0.830337412,0.694674269,11.46661507,1.508512509,1.286677139,3.137693409,1.878640177,12.83940546,1.717348142,0.388765553,0.428216321,1.253221661,1.305291195,0.796616629,1.501798949,0.537813775,1.056368551,1.038152112,1.676724138,0.349817851,2.730034568,2.158419261,0.217010729,0.805328369,2.08583299,4.819614218,5.201945564,1.663167527,4.069819639,3.108303694,2.367485392,3.949394018,0.356869464,2.456353885,0.865811809
UACC812,DMSO,Serum,240,3.0492833,4.311833478,0.843670103,1.529232534,1.272159609,4.597053301,0.776345208,0.636535864,1.074532666,0.778960807,0.654222052,13.3969845,1.449722549,1.253334299,3.224296993,1.973607405,14.25547424,1.784201647,0.373238299,0.397998056,1.245054979,1.28718241,0.921355165,1.756780803,0.513806605,1.153425349,0.974093278,2.158362941,0.399518219,2.343077232,2.237812566,0.206958168,0.798428131,1.883122241,4.794530113,5.328401374,1.811650803,4.769842402,3.513548957,2.413261485,3.674164725,0.382480928,2.140483456,0.873263904
UACC812,DMSO,Insulin,240,3.305174732,5.130274113,1.088740201,1.978757091,1.550876459,6.216034927,0.779025874,0.711220509,1.172050302,0.822698065,0.69584065,15.76756437,1.539433394,1.3115804,3.400446836,1.989041646,13.61185804,2.151455715,0.36800406,0.429410593,1.126059917,1.399674101,0.780384703,1.377606443,0.552368263,1.02998318,1.047982244,1.65109015,0.34398999,2.918219441,2.111487593,0.225263383,0.755277211,2.097705547,5.897636521,5.451169679,1.698972372,4.897295026,3.463235637,2.765764968,4.834432328,0.317513545,2.564729198,0.867076875
UACC812,DMSO,PBS,240,2.740423919,4.661754548,1.051613439,1.77635211,1.527153666,5.348316785,0.731562786,0.671773509,1.241681827,0.829734846,0.694848033,14.25269261,1.487209662,1.22750171,3.216474903,1.90288711,13.10022461,1.883598514,0.405137634,0.468685303,1.356351775,1.349472131,0.794537157,1.567170376,0.541911651,1.080504146,1.029530341,1.600640179,0.326681179,2.843907271,2.252948208,0.217887835,0.81031624,1.887185302,4.561356152,4.250507344,1.739647153,4.080082956,3.212396858,2.549797055,4.316320862,0.336367577,2.458670226,0.845286051
UACC812,PD173074,IGF1,0,3.011736981,3.779822517,0.939538056,2.576464123,1.825604168,5.506933604,0.93912864,0.680949219,1.093544884,0.819372085,0.656384139,6.207488849,1.521535447,1.230439389,3.790540176,2.247887596,6.791268512,2.040598605,0.354148059,0.424082306,1.025946508,1.57340808,0.983276757,1.295788866,0.497925951,1.262488842,0.917368042,2.165539805,0.283778881,2.890307245,1.741227264,0.244764266,0.754272269,2.236369676,4.453319717,4.283330986,1.996723497,3.539472829,5.297310518,2.416839444,4.169433405,0.280741172,2.629364333,0.57144945
UACC812,PD173074,IGF1,0,2.866962466,3.878855895,0.768894444,2.839885069,1.850762495,5.710497704,0.87784278,0.626173777,0.846995631,0.805563597,0.594295507,14.87420875,1.471158538,1.230319392,3.737829181,2.319966834,12.96759903,2.098290493,0.300700343,0.397327921,0.980000107,1.520979473,0.998831547,1.224920158,0.496328496,1.096473226,0.878726487,2.123744825,0.245146527,2.41323076,6.497577088,0.217757384,0.6824998,2.014755995,5.951765877,4.558711678,1.958093983,6.343248319,6.153677554,2.322292895,5.027389106,0.27429258,2.907428607,0.600200098
UACC812,PD173074,IGF1,0,2.681704256,3.843769353,0.88820761,2.362662748,1.414784551,5.390200981,0.803814821,0.719835456,0.972409602,0.868861776,0.598614873,6.766144461,1.539896691,1.176570104,4.208305713,2.48695985,7.466010482,2.22895865,0.337827545,0.4475511,1.1154197,1.804501976,1.040753101,1.360064063,0.584225737,1.287824427,0.958460004,2.219025054,0.296802218,2.815865429,2.726730414,0.230404473,0.829910571,2.198670477,4.957619914,5.295099699,2.055686343,3.649020048,6.186896363,2.27571189,5.260337892,0.3096406,2.883847191,0.658610833
UACC812,PD173074,IGF1,0,2.78981305,3.598712649,0.71774081,2.319635686,1.270721884,5.585783332,0.824191213,0.620879952,0.796014385,0.888892084,0.604859446,12.46551946,1.502251571,1.280774571,3.726946712,2.238080541,13.01262272,2.052295135,0.298013326,0.473283794,1.058867176,1.581695744,1.044180845,1.225543518,0.515338811,1.319971973,0.927349181,2.176618629,0.26516709,2.617360947,10.42740383,0.210952319,0.7946455,1.81867356,5.99785052,4.798651252,1.763491604,5.679266871,6.27914389,2.250251291,4.646493737,0.29092701,2.71886702,0.646908526
UACC812,PD173074,IGF1,0,2.670832227,4.452166811,0.764361715,2.716185449,1.599015107,5.07513683,0.773794953,0.687068206,0.90370562,0.826386258,0.625502256,12.26533622,1.463069497,1.282940128,3.971608259,2.559400617,12.34683003,2.221312958,0.326191401,0.444595201,1.101572289,1.832458101,0.988830482,1.386590702,0.52886534,1.152257651,0.903645087,2.02883424,0.274940608,2.791469048,2.501192491,0.229683611,0.836894627,2.154498367,5.716539693,4.7715453,2.122007383,5.295868116,6.036346544,2.435326698,6.655092008,0.310112101,2.933923932,0.681889022
UACC812,PD173074,IGF1,0,2.901277141,4.821618753,0.694239622,2.535976653,1.533382594,5.037664935,0.862385682,0.688801702,0.846646179,0.81689833,0.602578607,11.67302161,1.509455417,1.286523376,4.032514151,2.493737047,10.71908691,2.11201373,0.366035003,0.451776134,1.116314749,1.775572787,1.070290886,1.416794231,0.563457878,1.251797369,0.853308956,2.417637955,0.298719647,2.767865079,2.01041439,0.23639183,0.861965538,2.394567812,6.05204437,4.972642322,2.306960791,6.207720361,5.586058031,2.283288534,6.345273797,0.320099352,2.911878147,0.638039386
UACC812,PD173074,IGF1,0,1.884840937,3.544533727,0.540975508,2.679596897,1.138510245,4.159325303,0.811080572,0.580005725,1.021672667,0.877335234,0.625542427,10.50073914,1.365830962,1.19599981,4.152418081,2.415541599,11.65283177,1.799686931,0.301599359,1.024485102,1.582125797,1.742694878,1.189317383,1.173491889,0.559621106,1.06568381,0.865056359,2.635120355,0.272510402,2.786022054,3.822205783,0.227540278,0.808531011,2.198461588,5.645907043,4.913688082,1.971564313,6.333327636,6.981575345,2.254442351,5.332698751,0.275962305,2.980152086,0.700293401
UACC812,PD173074,IGF1,0,2.943563413,4.017956519,0.78582914,2.783159003,1.805812779,4.224676785,0.832199841,0.653537729,0.899131,0.730057543,0.558103324,15.56435486,1.45050672,1.12855621,4.011050099,2.332957282,19.13017994,2.07791266,0.367362815,0.395153741,0.962583041,1.545011726,0.941192612,1.536095668,0.476426904,1.128505161,0.843189518,2.902427037,0.286688195,2.736388406,2.517620144,0.198444148,0.784453039,2.113396819,5.474207768,5.229482761,2.308390497,7.055666814,6.945232031,2.593805019,5.345994871,0.288021144,2.740930232,0.701332022
UACC812,PD173074,IGF1,0,2.737734538,4.516101771,0.772501866,2.63728066,1.963935603,4.669770985,0.878364452,0.530388432,0.796172301,0.77871561,0.545296043,15.69281344,1.507682197,1.231501632,4.301507886,2.637302187,21.01607144,2.137258638,0.416171783,0.415174442,1.054044786,1.655687464,0.986011977,1.548641656,0.512756752,1.021233177,0.917115951,2.916666481,0.277425583,2.742291054,6.218827155,0.198973695,0.733337901,1.927299939,6.180340048,5.465645383,2.118053508,6.277795929,7.57797255,2.579166531,5.152125552,0.292154328,2.874486115,0.721085383
UACC812,PD173074,IGF1,0,2.765138348,3.903084888,0.593377105,3.311050309,1.997617198,3.233123016,0.808011173,0.59449308,0.847679866,0.757947497,0.588368476,15.66248186,1.527730443,1.125188466,4.332109025,2.633915627,20.29844884,2.193953087,0.399566791,0.470864168,1.217681396,1.431221774,1.041654588,1.54518912,0.57950798,1.062349311,0.976205397,2.850761123,0.268600468,2.610652112,10.41916173,0.194013939,0.780161223,1.717881293,5.77404082,5.158646106,2.048665567,6.813261385,9.086132479,2.827872539,4.344885563,0.299775647,2.752121585,0.718359293
UACC812,PD173074,IGF1,0,3.050288098,3.733331682,0.674600944,3.030750169,2.056467283,3.868399741,0.873089317,0.611383393,0.993488817,0.729134419,0.576432265,15.60928264,1.628037721,1.337511614,4.773146783,2.799314509,21.39262256,2.404737424,0.400620206,0.426415785,0.993025108,1.756825273,0.992279207,1.793691824,0.5086518,1.133990077,0.908660934,2.751910253,0.322604386,2.944245995,1.82496826,0.212849809,0.731293954,2.060482244,5.527871064,5.89196038,2.686728073,6.05825172,7.385067384,2.977352847,6.512101268,0.301650518,2.887297415,0.663367692
UACC812,PD173074,IGF1,0,1.133261443,1.580507673,0.693641232,0.13880085,0.884575813,4.243283319,0.600694464,0.613501583,1.035711538,0.783623407,0.548915011,11.74596278,1.479297715,1.273518439,2.751223625,1.698166721,13.67235568,2.479850671,0.413816137,0.761147415,1.523193484,0.741860865,0.349827337,1.422952862,0.590364716,1.13251968,0.940443038,0.148657207,0.407019455,2.719237679,3.482252855,0.209816279,0.782423434,2.235099242,2.167913408,6.431508897,0.509848193,0.276430675,1.799700819,2.381890078,5.202742766,0.31583325,2.382331352,0.64790883
UACC812,PD173074,IGF1,0,2.950300935,3.625909302,0.725035738,2.534079203,1.46503539,5.20959761,0.929486279,0.631130348,0.99442529,0.823437562,0.593799586,14.11548045,1.52834688,1.369141077,4.233625841,2.440959772,13.49683909,2.075087247,0.40905531,0.488231062,1.054911428,1.592696284,1.028168733,1.372676117,0.542028447,1.125540746,0.922752427,2.847609887,0.382789795,2.800940674,1.690693531,0.223718364,0.779822587,2.158519194,5.379425125,5.863517793,2.399638951,6.119265086,5.854592066,2.579401248,5.928268465,0.338683035,2.609072908,0.795370164
UACC812,PD173074,IGF1,0,3.109860329,4.173453336,0.793870167,2.878419546,2.00518063,5.325359884,0.784488671,0.625546718,0.897287832,0.770386435,0.574622217,17.56582224,1.722068348,1.297940462,4.267975342,2.499374,20.60732714,2.231026067,0.393826472,0.410125188,1.053486368,1.534367131,0.998295082,1.309864385,0.517559885,1.119743787,0.912415644,2.224822338,0.315478248,2.681208273,2.773642204,0.203785391,0.80431838,2.04300665,5.298461864,4.325285092,2.095262973,5.079262639,6.919761717,2.949170991,5.091893861,0.326343153,2.705023672,0.67433849
UACC812,PD173074,IGF1,0,3.413733002,4.4683116,0.788171505,2.786437898,1.891921581,5.714927949,0.799868903,0.59674267,0.965366276,0.740769586,0.571186579,17.75046067,1.85133915,1.230124995,4.889245794,2.911878939,21.3310533,2.520429733,0.365361967,0.415181937,0.870009156,1.860492466,0.978562577,1.445972382,0.461433279,0.988614126,0.858104562,2.528005005,0.292128957,3.285666965,1.918950763,0.193726198,0.746174839,2.19814423,5.370268688,6.448151888,2.44525974,6.514165871,8.191740939,3.251089636,5.501938132,0.31505865,2.699032185,0.65911348
UACC812,PD173074,PBS,0,3.011736981,3.779822517,0.939538056,2.576464123,1.825604168,5.506933604,0.93912864,0.680949219,1.093544884,0.819372085,0.656384139,6.207488849,1.521535447,1.230439389,3.790540176,2.247887596,6.791268512,2.040598605,0.354148059,0.424082306,1.025946508,1.57340808,0.983276757,1.295788866,0.497925951,1.262488842,0.917368042,2.165539805,0.283778881,2.890307245,1.741227264,0.244764266,0.754272269,2.236369676,4.453319717,4.283330986,1.996723497,3.539472829,5.297310518,2.416839444,4.169433405,0.280741172,2.629364333,0.57144945
